0,0,0,0,0,0,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,BAYVIEW,CENTRAL,INGLESIDE,MISSION,NORTHERN,PARK,RICHMOND,SOUTHERN,TARAVAL,TENDERLOIN,X,Y,crime
0.7071067812,-0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01576,0.41913,36
0.7071067812,-0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0159,0.41988,4
0.7071067812,-0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01594,0.41985,20
0.7071067812,-0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0161,0.41999,16
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01611,0.41907,21
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01616,0.41924,21
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.016,0.41928,21
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01626,0.41932,36
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01626,0.41932,36
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01575,0.41994,16
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01575,0.41994,34
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41953,16
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41953,13
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,20
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,28
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01638,0.4191,19
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01638,0.4191,19
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41951,4
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,20
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01577,0.41915,21
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01587,0.41973,20
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.01637,0.4197,16
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,16
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01597,0.41953,4
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01613,0.41972,4
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01587,0.41973,16
0.8660254038,-0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01631,0.41961,16
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01592,0.41943,20
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01592,0.4196,1
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01594,0.41986,15
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01574,0.41932,36
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01594,0.41986,25
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01631,0.41952,16
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41948,25
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01605,0.4198,13
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41977,28
0.9659258263,-0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41977,20
1,6.12323399574E-17,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0156,0.41918,36
1,6.12323399574E-17,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0156,0.41918,36
1,6.12323399574E-17,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01576,0.41993,20
1,6.12323399574E-17,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01588,0.4198,7
1,6.12323399574E-17,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01588,0.4198,21
1,6.12323399574E-17,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01588,0.4198,20
0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01579,0.41988,16
0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01587,0.41961,4
0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0157,0.41988,0
0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01579,0.41979,16
0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01601,0.41967,16
0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01571,0.41981,21
0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01583,0.41908,36
0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0161,0.41996,35
0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01637,0.4196,35
0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01637,0.4196,35
0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01587,0.41975,19
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0159,0.41966,21
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01636,0.41962,16
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01586,0.41962,32
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01572,0.41944,4
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0158,0.41936,21
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01595,0.4199,1
0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01602,0.41964,16
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.41995,16
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41974,7
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41974,38
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41974,21
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01606,0.41958,34
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41934,21
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41934,21
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41934,37
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01588,0.41986,36
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.01625,0.41986,4
0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01619,0.41966,25
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01584,0.41988,21
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01566,0.4191,20
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01616,0.4191,16
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01571,0.41953,37
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01571,0.41953,32
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0157,0.41929,21
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01597,0.41975,34
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.01644,0.41974,20
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01582,0.41998,20
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01587,0.41983,13
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01596,0.41974,16
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01611,0.41957,16
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01591,0.4198,35
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01587,0.41983,21
0,1,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.01653,0.4198,21
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01577,0.41979,1
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01577,0.41979,1
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01577,0.41979,35
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0156,0.41925,38
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01613,0.42001,1
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01548,0.42011,32
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01615,0.41973,32
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0161,0.41907,21
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01615,0.42001,1
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01593,0.41934,16
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.4198,35
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01596,0.41919,36
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.42008,16
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.42008,35
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.42008,16
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.42008,35
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01596,0.42004,16
-0.2588190451,0.9659258263,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01577,0.41983,35
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41975,19
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41975,19
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01591,0.41982,1
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01637,0.41946,16
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01595,0.41947,21
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,20
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,32
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01598,0.41911,16
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01615,0.41961,35
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01575,0.41903,36
-0.5,0.8660254038,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01588,0.41969,16
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01567,0.41934,21
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01568,0.41983,16
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41952,20
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01583,0.4196,36
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01597,0.41998,21
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01577,0.41915,21
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0164,0.4194,20
-0.7071067812,0.7071067812,0.5712682151,0.8207634412,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01595,0.41961,32
